split,image_path,label_path,width,height,brightness,contrast,blur_var,file_size_kb,label_obj_count,issues
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1353.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1353.txt,1024,768,157.28130594889322,58.751031798846654,629.3947174207989,204.306640625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1355.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1355.txt,1024,768,128.55941772460938,50.673863344760626,189.77232739003213,274.1435546875,6,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1356.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1356.txt,1024,1016,121.60429898960383,69.55568309800228,17.588185447857448,221.982421875,9,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1357.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1357.txt,1024,768,106.8008639017741,67.53141458841614,2181.2719887331136,162.296875,6,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1358.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1358.txt,1024,1024,177.79167461395264,78.42273430930054,2679.465911046078,232.5810546875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image136.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image136.txt,640,640,81.26418212890626,85.63859035234043,2584.1254296875,43.412109375,23,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1360.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1360.txt,683,1024,157.85169976207905,42.38807364026349,634.1634756216123,303.041015625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1361.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1361.txt,683,1024,160.3468855806186,31.980362520976012,430.4856902814231,279.2939453125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1362.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1362.txt,1024,768,128.0831782023112,71.18803730671033,84.5406035333807,121.669921875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1363.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1363.txt,1024,683,146.5010909475659,55.878354507620735,239.68565219150096,581.5087890625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1364.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1364.txt,768,1024,130.01693725585938,76.54511735408516,569.8531353982381,371.2861328125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1365.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1365.txt,1024,683,185.5717022785505,78.6385956020863,580.537843513421,130.9208984375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1366.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1366.txt,1024,682,128.31994020344575,77.47154673899877,132.03092854329776,85.03125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1367.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1367.txt,1024,768,121.46065012613933,58.3192602173825,339.06388067378913,688.4755859375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1370.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1370.txt,685,1024,107.8103829265511,66.14774503473116,134.54050792904857,255.91796875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1371.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1371.txt,678,1024,143.50013683397862,81.46055835882278,225.57439732736216,237.1005859375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1373.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1373.txt,1024,683,131.46849692304173,78.38121562856281,611.4916388996922,104.341796875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1374.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1374.txt,853,768,136.72312640435717,74.1274339984331,1237.290983018065,120.28125,8,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1376.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1376.txt,612,408,95.43935024990388,53.68022388674084,84.92836034998155,31.2822265625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1379.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1379.txt,612,426,80.91756420878211,61.36168022406075,293.3112223000349,46.837890625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image138.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image138.txt,640,640,135.01097412109374,74.55677826061327,216.64317580022808,46.80078125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1380.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1380.txt,768,432,66.60302734375,53.137784026084944,99.42616632532155,29.6708984375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1381.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1381.txt,612,408,62.87464356657696,52.6442540688222,840.1799259292354,38.326171875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1382.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1382.txt,408,612,62.57601643598616,52.81994669915329,188.14451661454024,33.896484375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1383.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1383.txt,612,408,119.68014305395361,57.615733667018084,99.53291133158189,28.12109375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1384.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1384.txt,612,408,97.39661428296809,51.29489786329426,359.6536058696888,35.6669921875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1385.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1385.txt,612,408,54.500380462642575,42.65849399639632,429.0309896626686,28.580078125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1386.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1386.txt,408,612,149.46955097398435,68.46478450139371,262.6974239434604,28.5283203125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1387.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1387.txt,612,408,78.18751201460977,42.72902766538974,386.21828795011385,26.6376953125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1388.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1388.txt,768,432,193.77223488136573,55.12943949285266,88.33621632683986,20.091796875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1389.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1389.txt,612,408,135.93576589132385,63.64829343964722,172.37863556539128,32.64453125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image139.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image139.txt,640,640,36.5854345703125,66.59416870453687,651.64408203125,28.6103515625,3,dark_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1390.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1390.txt,408,612,78.37046648724849,50.479676259583975,163.8981080786624,24.9755859375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1391.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1391.txt,612,408,198.1777561514802,62.012143180118116,159.71904635573895,19.8486328125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1393.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1393.txt,612,408,82.39195261437908,64.4638436152865,692.7945475877669,45.99609375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1394.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1394.txt,612,408,76.9768077982827,56.49947703915744,1211.2806507932792,47.1484375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1395.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1395.txt,612,323,127.45854833161334,51.07598132662389,500.2002263432758,33.1884765625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1396.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1396.txt,612,408,70.31619649493784,53.890623750210395,187.39683372151816,38.0458984375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1399.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1399.txt,612,408,63.50708061002179,34.95980014857394,905.0234396521108,44.16796875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image14.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image14.txt,640,640,105.114619140625,87.14438571688696,1928.305213279724,65.228515625,8,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1400.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1400.txt,612,263,124.43996495936777,71.04472630175715,264.74314006792804,27.2412109375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1401.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1401.txt,612,408,60.2457067794438,54.11521272625795,1622.0688069980295,34.88671875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1403.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1403.txt,612,408,176.0453070934256,69.65024226773143,267.36085411000045,33.673828125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1404.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1404.txt,612,408,143.83443066769192,58.08862489414459,194.02769853641195,29.955078125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1405.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1405.txt,612,400,199.14837826797387,71.585601251001,298.901523548485,20.998046875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1407.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1407.txt,408,612,74.485706619249,61.5353664529027,165.6162043024935,34.2001953125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1408.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1408.txt,612,408,106.27989635396642,59.32857036989997,546.0467586654704,51.5380859375,6,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1409.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1409.txt,768,432,90.67777355806327,37.65953712386058,122.32943075862606,29.5810546875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1410.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1410.txt,612,356,67.45218293309833,24.193538179674043,89.87971986096858,18.7275390625,2,low_contrast_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1411.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1411.txt,612,409,48.340967927513304,54.348482296759805,3585.849776371929,51.1396484375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1412.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1412.txt,612,408,116.81027729719338,71.26758649367949,593.2995117063631,56.634765625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1413.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1413.txt,612,408,184.4492983467897,82.57794011167974,186.38339952870578,22.28515625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1414.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1414.txt,612,408,62.240748750480584,49.312959860914404,80.26652940688425,19.712890625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1415.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1415.txt,612,392,167.02849889955982,69.14826967364604,313.2984950276379,30.3759765625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image1416.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image1416.txt,612,408,115.3135652953992,66.70947720862597,418.1591993795379,51.078125,6,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image142.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image142.txt,640,640,148.63813720703126,59.407230995797036,1233.3625332449913,67.9736328125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image143.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image143.txt,640,640,36.8677880859375,60.649022705354426,363.49130859375,29.703125,14,dark_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image145.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image145.txt,640,640,120.64272216796876,84.80416143939281,577.6710157689513,43.3828125,12,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image146.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image146.txt,640,640,83.956962890625,84.11844644052387,782.77568359375,43.2412109375,26,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image147.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image147.txt,640,640,109.66515380859374,90.8315722879792,672.6230327109754,55.7802734375,9,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image148.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image148.txt,640,640,65.24780029296875,73.73773216432106,1037.297236328125,34.646484375,10,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image15.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image15.txt,640,640,149.4935400390625,59.57141017449191,1416.7588769204856,71.271484375,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image153.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image153.txt,640,640,161.464521484375,58.67457222187675,693.353830383867,63.017578125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image154.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image154.txt,640,640,124.39320068359375,82.47475357553012,1394.6232712553976,74.8681640625,44,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image155.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image155.txt,640,640,73.70936767578125,60.30129068593033,389.6946600455702,51.5390625,6,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image156.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image156.txt,640,640,157.1123193359375,59.28516265852572,1097.642241127944,68.1298828125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image157.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image157.txt,640,640,92.97327880859375,64.03152558875738,341.9850781607628,44.568359375,8,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image158.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image158.txt,640,640,69.07218994140625,59.51329111164016,758.3502645324171,49.302734375,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image159.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image159.txt,640,640,64.07552001953125,65.41769157395098,360.14979481801987,38.302734375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image16.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image16.txt,640,640,116.04322509765625,93.36890842512962,456.17345435852405,38.3388671875,6,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image162.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image162.txt,640,640,193.88826171875,66.10940176001638,566.0224242549896,55.5078125,9,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image163.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image163.txt,640,640,141.15812744140624,83.08628242761517,654.7363011609018,68.587890625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image165.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image165.txt,640,640,195.80835693359376,62.82752335437481,928.2983104522468,38.853515625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image166.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image166.txt,640,640,192.0391943359375,53.600257795264085,372.8814967221975,54.330078125,9,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image17.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image17.txt,640,640,151.53357666015626,56.22001512148113,1524.6101192352235,72.3857421875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image170.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image170.txt,640,640,239.9069091796875,51.7731560734189,268.8978491030633,31.7763671875,3,too_bright_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image172.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image172.txt,640,640,156.27835693359376,58.74042456796521,576.8707362632513,59.765625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image173.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image173.txt,640,640,140.268984375,70.8532126148419,383.831884746933,54.728515625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image174.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image174.txt,640,640,85.251884765625,46.74602987475471,1062.471061615348,66.9794921875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image175.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image175.txt,640,640,220.46617919921874,76.4020076433993,854.2248289489747,37.57421875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image177.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image177.txt,640,640,126.6026708984375,65.72242630839715,1135.0970519406258,82.5693359375,8,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image178.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image178.txt,640,640,90.12520263671875,72.76060338260723,411.7346624210119,57.2109375,6,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image179.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image179.txt,640,640,229.0258447265625,40.14925467688428,150.80929686238764,31.431640625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image18.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image18.txt,640,640,81.73882080078126,67.95929253363678,1924.24362504825,75.4736328125,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image181.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image181.txt,640,640,217.0587451171875,52.46494075823062,111.0084519052267,33.7353515625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image183.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image183.txt,640,640,223.44874267578126,42.08259785686553,129.34735862922074,38.2099609375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image184.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image184.txt,640,640,192.8033642578125,49.2995947346124,143.33330784415605,52.4521484375,12,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image185.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image185.txt,640,640,150.21680419921876,67.33820888829634,510.64527450561525,67.7431640625,35,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image186.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image186.txt,640,640,164.07411865234374,63.97183190171015,948.1974427821875,59.0859375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image187.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image187.txt,640,640,178.264462890625,67.39347530312152,453.19462368485927,49.4375,5,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image188.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image188.txt,640,640,155.59870849609376,59.76019609502883,677.6634386441947,69.5419921875,15,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image189.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image189.txt,640,640,217.1360400390625,69.86123714824075,587.9805468749046,46.5673828125,8,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image19.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image19.txt,640,640,108.59423583984375,93.78133071468578,207.2292403427124,29.96484375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image191.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image191.txt,640,640,161.69228515625,74.92510994883462,376.9065986761987,123.9541015625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image192.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image192.txt,640,640,159.311162109375,80.01950425424084,1088.7146663694143,197.654296875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image193.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image193.txt,640,640,173.4207275390625,57.050715529412145,672.7542082458496,64.037109375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image194.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image194.txt,640,640,144.74500244140626,48.19882386729844,612.5791784262657,168.3642578125,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image196.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image196.txt,640,640,216.2470654296875,78.57972813551163,1152.6831330379487,205.7685546875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image197.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image197.txt,640,640,166.30893310546875,50.464980679869875,363.32361235451106,149.1142578125,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image198.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image198.txt,640,640,122.74156494140625,37.557971280837016,253.13592037481664,142.7099609375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image2.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image2.txt,640,640,87.20539794921875,88.80001238786977,215.08568710708022,29.6611328125,12,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image20.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image20.txt,640,640,162.0748828125,58.86262657242846,1252.2037109374048,71.3916015625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image200.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image200.txt,640,640,168.64729248046876,98.55104783859173,1053.380077693081,175.046875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image201.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image201.txt,640,640,221.9668310546875,79.44293013797171,813.479205129093,154.4296875,10,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image203.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image203.txt,640,640,146.49549560546876,39.07092314733148,67.54548224133849,123.2060546875,8,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image204.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image204.txt,640,640,169.69828369140626,57.476719092940606,698.0255931828916,64.025390625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image205.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image205.txt,640,640,157.626708984375,65.7151932911879,694.7456805762708,198.466796875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image206.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image206.txt,640,640,143.22845947265625,89.90578715670149,2094.9793301832137,248.4453125,16,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image208.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image208.txt,640,640,73.90083984375,82.80843325928451,1165.1875946893156,169.37890625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image209.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image209.txt,640,640,165.17936279296876,116.18214483058618,1809.1743599089625,101.5439453125,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image21.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image21.txt,640,640,106.75617919921875,79.71525803274,1021.4920233343541,64.12890625,11,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image210.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image210.txt,640,640,96.71785888671874,94.92498385172793,1029.0596207796991,186.796875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image211.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image211.txt,640,640,113.8881396484375,71.49841116296959,292.6161802901268,151.9951171875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image213.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image213.txt,640,640,146.20822998046876,64.09549766259835,521.6457241932809,182.0166015625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image214.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image214.txt,640,640,124.4223876953125,65.71148806837142,177.87716755318047,124.119140625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image215.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image215.txt,640,640,99.50178955078125,85.96375505576964,1831.1063210242987,72.3466796875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image216.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image216.txt,640,640,137.12946044921875,104.90416996545228,1139.0431973733662,135.5361328125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image218.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image218.txt,640,640,138.83091064453126,43.74763900219385,93.14059729122519,104.2265625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image219.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image219.txt,640,640,102.6211962890625,59.416168605595836,227.43311483401655,144.369140625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image22.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image22.txt,640,640,109.20423095703126,84.37678582467136,1107.1942520780326,60.7255859375,8,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_image220.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_image220.txt,640,640,179.41116943359376,59.76366807284634,709.4727879359186,165.80859375,3,
